usage_date_key,report_name,page_name,user_role,view_count,unique_users_count,avg_load_time_ms,last_view_date_key
20230227,Executive Overview,Agent Performance,Finance,41,7,1741,20230227
20240605,Sales Pipeline,Agent Performance,ServiceOps,29,8,1860,20240605
20241031,Executive Overview,Agent Performance,FieldAgent,40,7,925,20241031
20230124,Asset Performance,Details,FieldAgent,36,11,1698,20230124
20250209,Executive Overview,Details,Executive,35,14,1810,20250209
20230523,Service & Warranty,Agent Performance,SalesOps,38,9,1971,20230523
20230722,Asset Performance,Details,Executive,36,13,2075,20230722
20250320,Installations Ops,Cohorts,FieldAgent,45,7,2508,20250320
20230330,Asset Performance,Overview,RegionalManager,33,7,1886,20230330
20230901,Sales Pipeline,Aging,Finance,41,7,1887,20230901
20251129,Sales Pipeline,Maps,FieldAgent,40,8,1950,20251129
20240104,Service & Warranty,Regional,Finance,39,14,2136,20240104
20240713,Sales Pipeline,Cohorts,ServiceOps,35,15,1666,20240713
20230915,Executive Overview,Agent Performance,Executive,22,6,1598,20230915
20231021,Sales Pipeline,Details,Executive,38,13,2554,20231021
20230214,Service & Warranty,Details,FieldAgent,33,11,1550,20230214
20250208,Service & Warranty,Aging,Analyst,26,6,1728,20250208
20251130,Asset Performance,Agent Performance,RegionalManager,44,18,1431,20251130
20240731,PAYG Collections,Cohorts,Finance,40,14,1837,20240731
20230618,Executive Overview,Aging,RegionalManager,37,12,1485,20230618
20240923,PAYG Collections,Aging,RegionalManager,34,5,1377,20240923
20251209,Installations Ops,Regional,ServiceOps,37,7,2099,20251209
20241024,Service & Warranty,Regional,ServiceOps,32,9,1317,20241024
20230424,PAYG Collections,Overview,Analyst,37,9,2041,20230424
20240116,PAYG Collections,Overview,FieldAgent,32,6,1910,20240116
20240507,PAYG Collections,Regional,FieldAgent,39,13,1748,20240507
20240723,Sales Pipeline,Agent Performance,FieldAgent,38,11,1183,20240723
20250317,Executive Overview,Maps,ServiceOps,45,8,1828,20250317
20241127,PAYG Collections,Agent Performance,ServiceOps,45,15,1227,20241127
20240408,Service & Warranty,Cohorts,ServiceOps,30,9,2154,20240408
20240527,Asset Performance,Agent Performance,FieldAgent,42,9,1852,20240527
20240809,Sales Pipeline,Aging,Analyst,48,8,600,20240809
20240220,Sales Pipeline,Regional,FieldAgent,39,9,1978,20240220
20230807,PAYG Collections,Regional,FieldAgent,34,12,1842,20230807
20230707,Asset Performance,Regional,ServiceOps,34,8,1627,20230707
20240502,Installations Ops,Details,Analyst,25,7,1989,20240502
20240620,Installations Ops,Cohorts,SalesOps,33,12,2619,20240620
20251006,Service & Warranty,Details,RegionalManager,44,13,3092,20251006
20240712,Asset Performance,Regional,SalesOps,44,9,1860,20240712
20251125,PAYG Collections,Overview,FieldAgent,33,11,1724,20251125
20231022,Asset Performance,Details,Analyst,37,6,1680,20231022
20240621,Asset Performance,Details,Finance,36,15,2397,20240621
20230411,Asset Performance,Agent Performance,ServiceOps,35,13,1871,20230411
20240920,Executive Overview,Regional,SalesOps,35,8,1153,20240920
20250803,Executive Overview,Regional,Executive,34,14,1811,20250803
20231012,Service & Warranty,Maps,Executive,36,9,1309,20231012
20250304,PAYG Collections,Details,Analyst,33,12,1884,20250304
20241221,Asset Performance,Agent Performance,RegionalManager,34,8,1623,20241221
20230325,Executive Overview,Aging,Executive,39,17,1656,20230325
20250403,Asset Performance,Regional,Executive,37,6,1762,20250403
20231110,Installations Ops,Maps,Analyst,32,13,1577,20231110
20240731,Sales Pipeline,Regional,Analyst,40,10,1419,20240731
20250208,Executive Overview,Aging,SalesOps,31,9,2370,20250208
20231222,Sales Pipeline,Maps,ServiceOps,35,7,1984,20231222
20251022,PAYG Collections,Agent Performance,Analyst,38,13,1976,20251022
20230422,PAYG Collections,Details,Analyst,41,17,1734,20230422
20240813,PAYG Collections,Details,Executive,35,8,2357,20240813
20240206,Installations Ops,Cohorts,SalesOps,34,13,1230,20240206
20230507,Asset Performance,Cohorts,ServiceOps,33,12,2074,20230507
20240520,Asset Performance,Agent Performance,Analyst,32,7,2242,20240520
20240414,Asset Performance,Aging,Finance,40,10,1598,20240414
20230829,Installations Ops,Regional,Executive,37,7,1577,20230829
20231212,Installations Ops,Details,Analyst,38,8,2000,20231212
20240728,PAYG Collections,Aging,SalesOps,29,8,1545,20240728
20240723,Installations Ops,Details,SalesOps,31,11,1923,20240723
20230726,Asset Performance,Aging,FieldAgent,47,19,1942,20230726
20240630,Installations Ops,Aging,ServiceOps,40,8,2151,20240630
20240402,Installations Ops,Overview,Finance,52,10,1924,20240402
20240330,Service & Warranty,Overview,SalesOps,32,6,2475,20240330
20240828,Service & Warranty,Regional,FieldAgent,43,12,1464,20240828
20241006,Asset Performance,Cohorts,SalesOps,38,9,2166,20241006
20240326,Service & Warranty,Agent Performance,SalesOps,34,7,1966,20240326
20251004,Asset Performance,Details,Finance,34,14,1288,20251004
20230315,Executive Overview,Maps,FieldAgent,25,7,1125,20230315
20230808,Service & Warranty,Agent Performance,FieldAgent,24,9,2932,20230808
20240806,PAYG Collections,Overview,SalesOps,40,15,1863,20240806
20240226,Service & Warranty,Overview,Executive,39,11,2383,20240226
20250921,Service & Warranty,Overview,Finance,33,7,2053,20250921
20230317,Asset Performance,Maps,Executive,36,6,2385,20230317
20230530,Executive Overview,Details,ServiceOps,38,16,1498,20230530
20231008,Sales Pipeline,Overview,SalesOps,34,9,2005,20231008
20251228,PAYG Collections,Aging,SalesOps,31,13,1605,20251228
20250107,PAYG Collections,Overview,FieldAgent,30,9,2400,20250107
20231014,Asset Performance,Maps,Finance,34,12,1140,20231014
20250630,Installations Ops,Maps,FieldAgent,46,10,1739,20250630
20250820,Executive Overview,Details,ServiceOps,42,7,1353,20250820
20240716,PAYG Collections,Aging,Finance,34,12,1679,20240716
20250811,Installations Ops,Details,Executive,32,12,1458,20250811
20250812,Executive Overview,Maps,Finance,35,11,1204,20250812
20231211,Installations Ops,Cohorts,Analyst,29,9,971,20231211
20240715,Executive Overview,Aging,RegionalManager,35,14,1354,20240715
20231001,Asset Performance,Cohorts,FieldAgent,34,12,1437,20231001
20231214,Executive Overview,Aging,Analyst,38,7,2314,20231214
20240711,Asset Performance,Agent Performance,Finance,36,14,1015,20240711
20250102,Executive Overview,Overview,Executive,28,7,1337,20250102
20250309,Sales Pipeline,Agent Performance,Finance,36,7,2036,20250309
20230113,Executive Overview,Agent Performance,SalesOps,31,6,2768,20230113
20230823,PAYG Collections,Regional,SalesOps,38,12,1877,20230823
20231003,Asset Performance,Agent Performance,ServiceOps,28,6,1822,20231003
20250622,Sales Pipeline,Maps,SalesOps,37,12,1496,20250622
20230707,Executive Overview,Agent Performance,Analyst,29,9,2044,20230707
20250323,Installations Ops,Maps,Executive,35,9,1280,20250323
20240522,Service & Warranty,Details,Executive,31,14,1790,20240522
20230404,Installations Ops,Maps,FieldAgent,34,7,1694,20230404
20230318,Installations Ops,Aging,ServiceOps,41,18,1997,20230318
20230719,Sales Pipeline,Overview,Analyst,28,12,1095,20230719
20241104,Installations Ops,Details,SalesOps,33,8,2257,20241104
20240906,Service & Warranty,Cohorts,RegionalManager,26,12,1068,20240906
20250719,Asset Performance,Overview,Analyst,25,4,1938,20250719
20240606,Sales Pipeline,Aging,Analyst,33,12,2245,20240606
20250223,PAYG Collections,Details,FieldAgent,24,5,1342,20250223
20230930,Service & Warranty,Overview,FieldAgent,30,12,2187,20230930
20250508,Sales Pipeline,Overview,Analyst,40,14,1120,20250508
20250912,Installations Ops,Details,Finance,29,9,1488,20250912
20250726,Executive Overview,Agent Performance,Executive,30,6,1225,20250726
20240312,Installations Ops,Details,FieldAgent,38,13,2269,20240312
20241016,Service & Warranty,Agent Performance,SalesOps,39,16,1576,20241016
20250714,Installations Ops,Agent Performance,RegionalManager,38,11,1823,20250714
20250420,PAYG Collections,Cohorts,Analyst,27,11,2141,20250420
20231220,Sales Pipeline,Regional,Analyst,35,14,1134,20231220
20230115,PAYG Collections,Maps,ServiceOps,30,7,2594,20230115
20230805,Executive Overview,Overview,Finance,36,14,1536,20230805
20240610,Executive Overview,Maps,Finance,39,15,1747,20240610
20240713,Asset Performance,Regional,Finance,33,9,2479,20240713
20240908,PAYG Collections,Cohorts,SalesOps,37,11,1380,20240908
20231014,Executive Overview,Details,Finance,37,16,1802,20231014
20231220,Asset Performance,Cohorts,FieldAgent,42,17,1250,20231220
20250820,Sales Pipeline,Regional,Analyst,37,8,1619,20250820
20240829,Sales Pipeline,Cohorts,SalesOps,43,9,1902,20240829
20251030,Executive Overview,Maps,SalesOps,43,13,1177,20251030
20231015,PAYG Collections,Cohorts,SalesOps,32,7,1728,20231015
20241020,Installations Ops,Agent Performance,Analyst,38,16,1947,20241020
20251013,Sales Pipeline,Details,RegionalManager,35,7,1471,20251013
20231125,Sales Pipeline,Details,Executive,40,12,2145,20231125
20240305,Service & Warranty,Overview,ServiceOps,34,9,1436,20240305
20250321,Service & Warranty,Regional,RegionalManager,30,10,1277,20250321
20250723,Sales Pipeline,Details,FieldAgent,36,16,2080,20250723
20240225,Sales Pipeline,Details,RegionalManager,37,11,1537,20240225
20240405,Sales Pipeline,Aging,RegionalManager,34,6,1182,20240405
20230314,Asset Performance,Maps,Analyst,33,8,1889,20230314
20230423,Installations Ops,Details,ServiceOps,44,18,1361,20230423
20240101,Asset Performance,Details,ServiceOps,38,8,2582,20240101
20240616,Executive Overview,Maps,RegionalManager,30,12,1890,20240616
20251225,Asset Performance,Overview,ServiceOps,37,15,1435,20251225
20251028,Executive Overview,Maps,ServiceOps,37,10,1739,20251028
20241111,Executive Overview,Maps,ServiceOps,36,11,1648,20241111
20240726,Executive Overview,Regional,Finance,33,7,2243,20240726
20251210,Sales Pipeline,Aging,ServiceOps,39,11,2073,20251210
20251009,Executive Overview,Overview,FieldAgent,36,9,1526,20251009
20240321,Asset Performance,Details,RegionalManager,38,12,2063,20240321
20230206,Service & Warranty,Regional,ServiceOps,28,10,2136,20230206
20240417,PAYG Collections,Overview,RegionalManager,33,10,983,20240417
20230715,Asset Performance,Maps,FieldAgent,49,21,2422,20230715
20230601,Sales Pipeline,Maps,Finance,24,8,2260,20230601
20231114,Executive Overview,Aging,RegionalManager,32,9,1904,20231114
20251209,Executive Overview,Regional,Finance,33,6,1657,20251209
20250208,Service & Warranty,Aging,ServiceOps,32,6,2108,20250208
20250917,Installations Ops,Details,RegionalManager,31,13,2163,20250917
20231026,Sales Pipeline,Aging,RegionalManager,29,5,2401,20231026
20240120,PAYG Collections,Agent Performance,Executive,43,8,1970,20240120
20251016,Installations Ops,Cohorts,Executive,40,8,1690,20251016
20240713,Executive Overview,Cohorts,FieldAgent,42,11,2369,20240713
20231211,Asset Performance,Regional,FieldAgent,33,11,1063,20231211
20240709,PAYG Collections,Overview,SalesOps,37,11,1771,20240709
20251230,Asset Performance,Agent Performance,FieldAgent,45,7,2350,20251230
20230109,Executive Overview,Agent Performance,Executive,39,14,1070,20230109
20230226,Asset Performance,Agent Performance,RegionalManager,46,19,1997,20230226
20231101,Sales Pipeline,Regional,ServiceOps,40,10,1521,20231101
20240622,Asset Performance,Details,FieldAgent,38,14,1494,20240622
20240630,Service & Warranty,Maps,Finance,37,16,1947,20240630
20240730,Sales Pipeline,Overview,Analyst,39,15,2685,20240730
20251121,Executive Overview,Aging,ServiceOps,42,11,2054,20251121
20240910,Executive Overview,Maps,SalesOps,46,14,2282,20240910
20230728,Installations Ops,Maps,RegionalManager,35,15,1931,20230728
20230911,Executive Overview,Maps,ServiceOps,48,17,2688,20230911
20250420,PAYG Collections,Maps,RegionalManager,32,13,1574,20250420
20230114,Installations Ops,Details,Analyst,42,6,2021,20230114
20240424,Asset Performance,Overview,RegionalManager,35,14,2169,20240424
20240101,Executive Overview,Regional,RegionalManager,32,11,1917,20240101
20240211,PAYG Collections,Agent Performance,RegionalManager,32,10,1253,20240211
20250801,Installations Ops,Maps,SalesOps,27,6,1753,20250801
20230530,Service & Warranty,Agent Performance,Executive,36,14,2038,20230530
20240531,Executive Overview,Cohorts,SalesOps,34,12,1535,20240531
20230611,PAYG Collections,Details,ServiceOps,41,15,1786,20230611
20250529,Sales Pipeline,Aging,SalesOps,35,8,2048,20250529
20250205,Executive Overview,Maps,ServiceOps,35,7,2484,20250205
20230309,PAYG Collections,Regional,SalesOps,32,6,2374,20230309
20241022,PAYG Collections,Details,RegionalManager,32,7,2404,20241022
20240223,Asset Performance,Agent Performance,SalesOps,33,9,1726,20240223
20241221,Asset Performance,Details,RegionalManager,34,9,1356,20241221
20240707,Asset Performance,Maps,SalesOps,33,7,2169,20240707
20230409,PAYG Collections,Overview,SalesOps,29,6,2122,20230409
20230624,Sales Pipeline,Maps,Analyst,46,19,2169,20230624
20231023,Service & Warranty,Cohorts,Finance,40,8,2158,20231023
20241126,Executive Overview,Maps,Finance,31,12,1526,20241126
20231027,Service & Warranty,Details,SalesOps,32,12,2129,20231027
20250429,Installations Ops,Maps,Analyst,35,9,2380,20250429
20230103,Service & Warranty,Maps,Executive,42,15,1936,20230103
20250403,PAYG Collections,Cohorts,ServiceOps,31,10,1667,20250403
20251017,Installations Ops,Aging,SalesOps,33,10,2101,20251017
20241127,Service & Warranty,Agent Performance,RegionalManager,28,10,1978,20241127
20240620,Sales Pipeline,Details,RegionalManager,40,9,1958,20240620
20240718,Asset Performance,Maps,SalesOps,17,6,1132,20240718
20230712,Installations Ops,Details,Executive,40,6,2504,20230712
20230202,Installations Ops,Regional,Finance,30,6,2041,20230202
20230823,Executive Overview,Cohorts,Finance,38,8,2761,20230823
20231002,Service & Warranty,Cohorts,SalesOps,31,7,1457,20231002
20230801,Executive Overview,Cohorts,FieldAgent,34,14,2088,20230801
20251007,Installations Ops,Overview,ServiceOps,32,9,2308,20251007
20230713,Executive Overview,Aging,RegionalManager,34,6,1569,20230713
20250830,Asset Performance,Agent Performance,Executive,30,5,1880,20250830
20231007,PAYG Collections,Regional,RegionalManager,35,9,1375,20231007
20250604,PAYG Collections,Aging,ServiceOps,33,15,1884,20250604
20230928,Service & Warranty,Details,FieldAgent,29,10,2880,20230928
20250718,Sales Pipeline,Maps,Executive,22,3,1425,20250718
20240109,Service & Warranty,Overview,RegionalManager,44,8,1722,20240109
20250411,Asset Performance,Regional,Analyst,26,6,2191,20250411
20240325,Executive Overview,Aging,SalesOps,32,7,1952,20240325
20230426,Sales Pipeline,Regional,Finance,36,9,2105,20230426
20240808,Executive Overview,Maps,ServiceOps,35,8,1324,20240808
20250721,Installations Ops,Maps,SalesOps,49,20,2598,20250721
20241126,Service & Warranty,Cohorts,ServiceOps,36,15,2134,20241126
20230108,PAYG Collections,Overview,FieldAgent,41,15,1397,20230108
20240428,PAYG Collections,Regional,FieldAgent,41,18,2110,20240428
20230724,Service & Warranty,Cohorts,Finance,39,17,1725,20230724
20240905,Installations Ops,Aging,Finance,25,9,1816,20240905
20230722,PAYG Collections,Aging,Analyst,29,7,1227,20230722
20240514,PAYG Collections,Overview,Executive,29,12,1291,20240514
20230113,Executive Overview,Aging,SalesOps,39,10,2298,20230113
20231005,PAYG Collections,Regional,SalesOps,25,8,1680,20231005
20240320,Installations Ops,Overview,Finance,30,10,3029,20240320
20230402,Executive Overview,Regional,SalesOps,35,13,1482,20230402
20230905,Asset Performance,Overview,SalesOps,41,16,1814,20230905
20250225,Service & Warranty,Aging,SalesOps,37,13,1389,20250225
20230704,Executive Overview,Aging,Executive,39,14,1214,20230704
20230628,Asset Performance,Details,FieldAgent,36,15,2105,20230628
20230116,Service & Warranty,Regional,FieldAgent,31,11,1617,20230116
20240307,Executive Overview,Regional,SalesOps,33,8,1724,20240307
20241120,Executive Overview,Regional,SalesOps,25,10,1318,20241120
20231110,Service & Warranty,Agent Performance,Executive,36,13,886,20231110
20250527,Installations Ops,Regional,SalesOps,26,11,2414,20250527
20240816,Asset Performance,Maps,ServiceOps,33,13,1904,20240816
20230216,Installations Ops,Details,FieldAgent,28,10,1771,20230216
20241012,Executive Overview,Maps,Analyst,36,16,2416,20241012
20250616,PAYG Collections,Overview,FieldAgent,45,20,1537,20250616
20230417,Service & Warranty,Agent Performance,RegionalManager,45,12,1824,20230417
20240305,Sales Pipeline,Details,RegionalManager,41,15,1772,20240305
20250823,Sales Pipeline,Details,RegionalManager,37,11,2085,20250823
20250329,PAYG Collections,Regional,ServiceOps,45,18,2089,20250329
20230111,Executive Overview,Overview,SalesOps,29,5,1943,20230111
20250426,Service & Warranty,Maps,ServiceOps,34,8,1730,20250426
20241218,Service & Warranty,Overview,ServiceOps,36,6,2076,20241218
20231110,PAYG Collections,Maps,Executive,35,13,1763,20231110
20240130,PAYG Collections,Aging,Finance,28,11,1779,20240130
20240118,Service & Warranty,Agent Performance,ServiceOps,33,12,964,20240118
20230420,Asset Performance,Maps,ServiceOps,41,11,2440,20230420
20250926,Installations Ops,Aging,FieldAgent,39,14,1039,20250926
20240929,Service & Warranty,Maps,Analyst,29,7,1907,20240929
20251211,Sales Pipeline,Agent Performance,FieldAgent,25,5,2130,20251211
20240516,Asset Performance,Regional,ServiceOps,33,7,1837,20240516
20240430,Sales Pipeline,Regional,Executive,37,12,1634,20240430
20231126,Executive Overview,Overview,RegionalManager,29,9,2137,20231126
20241123,Executive Overview,Aging,RegionalManager,31,7,2378,20241123
20230329,PAYG Collections,Overview,Analyst,33,11,3001,20230329
20230520,Installations Ops,Cohorts,SalesOps,32,7,1623,20230520
20230329,PAYG Collections,Agent Performance,SalesOps,35,10,2167,20230329
20250105,PAYG Collections,Aging,FieldAgent,36,10,1407,20250105
20251225,PAYG Collections,Agent Performance,ServiceOps,42,8,2161,20251225
20230224,Executive Overview,Overview,Finance,33,13,1366,20230224
20250727,Asset Performance,Maps,RegionalManager,28,8,1890,20250727
20250924,Executive Overview,Aging,RegionalManager,51,19,854,20250924
20240329,Sales Pipeline,Cohorts,SalesOps,32,12,1918,20240329
20230413,Asset Performance,Cohorts,RegionalManager,40,16,2064,20230413
20240203,Asset Performance,Cohorts,Executive,29,10,2125,20240203
20231124,Service & Warranty,Details,Executive,32,9,1889,20231124
20250924,Service & Warranty,Overview,Analyst,29,12,1940,20250924
20240320,Executive Overview,Overview,ServiceOps,28,11,1875,20240320
20241117,Installations Ops,Overview,SalesOps,33,7,2373,20241117
20250207,Installations Ops,Details,Analyst,35,11,1515,20250207
20240701,Installations Ops,Cohorts,Executive,35,14,840,20240701
20240603,Sales Pipeline,Aging,Analyst,37,6,1644,20240603
20230728,Sales Pipeline,Cohorts,ServiceOps,39,12,2254,20230728
20241227,Sales Pipeline,Details,Executive,31,9,1507,20241227
20240321,Executive Overview,Maps,Finance,32,8,2024,20240321
20230806,Asset Performance,Aging,ServiceOps,45,15,2344,20230806
20230924,Service & Warranty,Overview,Finance,40,14,2456,20230924
20251209,PAYG Collections,Details,ServiceOps,28,7,2080,20251209
20230114,Asset Performance,Maps,Executive,32,13,1393,20230114
20231130,Executive Overview,Overview,Executive,31,9,1734,20231130
20250315,Service & Warranty,Agent Performance,RegionalManager,49,11,1676,20250315
20250901,Asset Performance,Details,Executive,42,8,1735,20250901
20250510,Sales Pipeline,Details,ServiceOps,28,9,2021,20250510
20230417,Executive Overview,Agent Performance,SalesOps,31,6,1391,20230417
20231222,Sales Pipeline,Overview,FieldAgent,34,13,2043,20231222
20230104,Service & Warranty,Agent Performance,Executive,32,7,1947,20230104
20240307,Sales Pipeline,Aging,Executive,24,7,2168,20240307
20240406,Sales Pipeline,Maps,ServiceOps,31,5,1550,20240406
20230716,Asset Performance,Details,RegionalManager,42,12,1660,20230716
20241112,Asset Performance,Aging,FieldAgent,31,13,1610,20241112
20240704,Asset Performance,Agent Performance,ServiceOps,35,14,1631,20240704
20250705,Executive Overview,Aging,ServiceOps,38,8,2126,20250705
20230501,PAYG Collections,Maps,RegionalManager,38,10,1679,20230501
20230112,Sales Pipeline,Maps,RegionalManager,28,6,1518,20230112
20250812,Service & Warranty,Regional,Finance,29,11,2443,20250812
20231202,Executive Overview,Agent Performance,Analyst,31,13,1515,20231202
20230319,Asset Performance,Overview,SalesOps,43,10,1784,20230319
20241222,Sales Pipeline,Maps,Finance,55,15,1886,20241222
20230428,Sales Pipeline,Aging,RegionalManager,44,10,1939,20230428
20230301,PAYG Collections,Agent Performance,Analyst,33,14,1440,20230301
20231020,Sales Pipeline,Regional,RegionalManager,34,14,2427,20231020
20250925,Asset Performance,Details,RegionalManager,40,12,1967,20250925
20240409,Asset Performance,Agent Performance,SalesOps,44,8,1743,20240409
20250606,Executive Overview,Agent Performance,Analyst,36,12,1495,20250606
20230131,Installations Ops,Aging,Executive,34,6,1645,20230131
20250911,Service & Warranty,Agent Performance,RegionalManager,40,8,1451,20250911
20230710,PAYG Collections,Regional,Analyst,49,12,1688,20230710
20250603,PAYG Collections,Overview,Finance,37,12,2024,20250603
20250312,Asset Performance,Agent Performance,Analyst,26,11,1234,20250312
20240218,Executive Overview,Overview,ServiceOps,35,9,2441,20240218
20250804,Executive Overview,Cohorts,Analyst,35,11,1941,20250804
20230228,Installations Ops,Aging,ServiceOps,36,13,1914,20230228
20241023,PAYG Collections,Maps,ServiceOps,33,9,980,20241023
20230309,Asset Performance,Overview,RegionalManager,39,10,1997,20230309
20241125,Sales Pipeline,Details,FieldAgent,42,7,1291,20241125
20250115,PAYG Collections,Regional,SalesOps,41,12,1627,20250115
20230531,Service & Warranty,Agent Performance,RegionalManager,40,7,1781,20230531
20251031,Sales Pipeline,Agent Performance,Analyst,35,8,2425,20251031
20240903,Installations Ops,Aging,Executive,34,7,2034,20240903
20250627,Installations Ops,Details,Finance,33,6,1534,20250627
20250118,Installations Ops,Cohorts,RegionalManager,38,14,2296,20250118
20230422,Asset Performance,Agent Performance,FieldAgent,42,19,1769,20230422
20240722,Executive Overview,Maps,RegionalManager,34,14,2985,20240722
20250506,Asset Performance,Details,Executive,37,10,2512,20250506
20250713,Asset Performance,Details,Finance,34,9,2179,20250713
20250509,Sales Pipeline,Cohorts,Executive,31,5,2168,20250509
20240226,Executive Overview,Cohorts,Analyst,45,15,1669,20240226
20240817,Asset Performance,Agent Performance,Analyst,39,16,1467,20240817
20250409,Service & Warranty,Agent Performance,ServiceOps,31,8,1943,20250409
20230625,Sales Pipeline,Overview,RegionalManager,36,11,861,20230625
20240520,PAYG Collections,Agent Performance,Finance,36,5,1087,20240520
20240405,PAYG Collections,Agent Performance,Finance,32,6,1817,20240405
20231211,Asset Performance,Overview,Finance,27,8,1359,20231211
20231114,Service & Warranty,Cohorts,FieldAgent,42,16,969,20231114
20230828,Asset Performance,Cohorts,Analyst,28,6,1199,20230828
20240903,PAYG Collections,Aging,Analyst,38,15,2611,20240903
20230830,Executive Overview,Cohorts,ServiceOps,44,20,1390,20230830
20250827,Service & Warranty,Maps,Analyst,31,9,1110,20250827
20230601,Executive Overview,Cohorts,Finance,36,9,1406,20230601
20231122,Installations Ops,Details,ServiceOps,25,7,1252,20231122
20250518,Sales Pipeline,Cohorts,Analyst,38,12,1220,20250518
20230429,Asset Performance,Cohorts,Analyst,26,7,2129,20230429
20250818,Sales Pipeline,Agent Performance,SalesOps,32,13,2014,20250818
20230328,Service & Warranty,Maps,FieldAgent,28,6,1164,20230328
20240923,Sales Pipeline,Aging,RegionalManager,24,5,2490,20240923
20230322,PAYG Collections,Regional,Finance,44,17,2215,20230322
20230501,Installations Ops,Cohorts,Executive,39,17,2580,20230501
20241008,Sales Pipeline,Overview,RegionalManager,41,16,1402,20241008
20251226,Service & Warranty,Agent Performance,FieldAgent,30,7,2286,20251226
20240916,Installations Ops,Cohorts,Executive,31,11,1712,20240916
20240410,Service & Warranty,Overview,Analyst,35,12,2051,20240410
20250211,Sales Pipeline,Aging,SalesOps,44,16,2241,20250211
20230713,PAYG Collections,Cohorts,RegionalManager,47,19,1105,20230713
20241206,Executive Overview,Maps,RegionalManager,40,11,1623,20241206
20230407,PAYG Collections,Agent Performance,Executive,42,17,1448,20230407
20240917,Sales Pipeline,Cohorts,RegionalManager,46,8,1039,20240917
20230718,Installations Ops,Maps,FieldAgent,35,15,2643,20230718
20250607,Installations Ops,Maps,SalesOps,35,8,2289,20250607
20230507,Service & Warranty,Details,Analyst,38,9,1884,20230507
20230903,Executive Overview,Aging,FieldAgent,38,10,1646,20230903
20230704,Asset Performance,Aging,Executive,25,5,1489,20230704
20241212,Asset Performance,Aging,Finance,29,11,1793,20241212
20240212,Service & Warranty,Agent Performance,Analyst,37,9,1469,20240212
20250507,Service & Warranty,Cohorts,Executive,48,10,1497,20250507
20240418,Asset Performance,Agent Performance,Executive,32,8,1076,20240418
20250327,Installations Ops,Aging,Finance,36,7,1900,20250327
20240106,Service & Warranty,Agent Performance,ServiceOps,38,15,1514,20240106
20230919,Installations Ops,Aging,Executive,30,7,1387,20230919
20250529,Executive Overview,Details,RegionalManager,35,8,1952,20250529
20250210,Asset Performance,Regional,Finance,33,15,2185,20250210
20240201,Sales Pipeline,Cohorts,ServiceOps,32,10,2273,20240201
20240404,Installations Ops,Cohorts,ServiceOps,33,8,1791,20240404
20231125,Installations Ops,Aging,FieldAgent,36,11,1194,20231125
20250531,Asset Performance,Aging,ServiceOps,45,10,1700,20250531
20250724,Installations Ops,Overview,Executive,37,11,2423,20250724
20250406,PAYG Collections,Aging,Analyst,32,13,1837,20250406
20240515,PAYG Collections,Maps,FieldAgent,43,12,1710,20240515
20230310,Executive Overview,Maps,Analyst,47,17,1444,20230310
20250126,Executive Overview,Regional,Finance,40,9,1083,20250126
20241029,PAYG Collections,Agent Performance,Finance,30,12,2123,20241029
20240129,Executive Overview,Details,Finance,30,8,1800,20240129
20240621,Executive Overview,Agent Performance,RegionalManager,31,14,2550,20240621
20230701,Installations Ops,Regional,Analyst,27,4,1558,20230701
20250221,Executive Overview,Agent Performance,RegionalManager,40,17,1647,20250221
20230220,PAYG Collections,Maps,Finance,37,13,1975,20230220
20240411,Service & Warranty,Cohorts,Analyst,37,11,2342,20240411
20241102,Executive Overview,Aging,Analyst,25,6,1975,20241102
20230411,Service & Warranty,Maps,RegionalManager,25,8,1887,20230411
20250102,Installations Ops,Maps,ServiceOps,41,9,1632,20250102
20240915,Installations Ops,Aging,Finance,34,6,1694,20240915
20251126,PAYG Collections,Maps,Analyst,39,16,1053,20251126
20231007,Service & Warranty,Overview,RegionalManager,42,8,1234,20231007
20230312,Installations Ops,Cohorts,Finance,33,7,2670,20230312
20250604,Sales Pipeline,Agent Performance,RegionalManager,35,5,2208,20250604
20230723,Installations Ops,Cohorts,Executive,36,12,1686,20230723
20250823,Sales Pipeline,Aging,Executive,34,13,1646,20250823
20241101,Executive Overview,Agent Performance,FieldAgent,33,6,1717,20241101
20240114,Executive Overview,Agent Performance,SalesOps,33,10,1565,20240114
20241218,Installations Ops,Maps,Executive,37,9,2312,20241218
20231020,Executive Overview,Aging,Analyst,39,17,1819,20231020
20241217,Service & Warranty,Maps,FieldAgent,31,9,2256,20241217
20251124,Installations Ops,Details,Finance,33,12,1979,20251124
20250520,PAYG Collections,Regional,SalesOps,38,15,2087,20250520
20240326,Executive Overview,Regional,Finance,36,12,1928,20240326
20250107,Service & Warranty,Aging,RegionalManager,33,10,1554,20250107
20250120,PAYG Collections,Maps,ServiceOps,38,13,1199,20250120
20251026,Asset Performance,Cohorts,Finance,28,8,1549,20251026
20250424,Sales Pipeline,Cohorts,RegionalManager,34,6,2355,20250424
20250327,Installations Ops,Agent Performance,SalesOps,38,7,2366,20250327
20230102,Asset Performance,Regional,Executive,39,9,2933,20230102
20240818,Executive Overview,Agent Performance,FieldAgent,43,10,2102,20240818
20250805,Installations Ops,Overview,Executive,37,15,1331,20250805
20230629,Executive Overview,Agent Performance,ServiceOps,32,10,1571,20230629
20240429,Installations Ops,Details,RegionalManager,34,11,2291,20240429
