ticket_id,ticket_open_date_key,ticket_close_date_key,customer_sk,product_sk,asset_sk,service_category_id,geo_id,ticket_status,sla_target_days,actual_resolution_days,sla_met_flag,repeat_issue_flag,warranty_claim_flag
TCK_00033318,20240530,20240606.0,550398,2002,,1,1399,closed,2,7.0,0.0,False,False
TCK_00033319,20240404,20240417.0,513258,2023,929982.0,6,1255,closed,7,13.0,0.0,False,True
TCK_00033320,20230908,20230912.0,529682,2014,901696.0,7,1205,closed,2,4.0,0.0,False,False
TCK_00033321,20230827,20230905.0,556254,2004,,7,1192,closed,7,9.0,0.0,False,False
TCK_00033322,20240523,20240606.0,506469,2019,943952.0,1,1291,closed,7,14.0,0.0,False,True
TCK_00033323,20230701,20230710.0,538121,2012,907483.0,2,1276,closed,3,9.0,0.0,False,True
TCK_00033324,20230621,20230709.0,546010,2015,914097.0,6,1066,closed,3,18.0,0.0,False,True
TCK_00033325,20250916,20250927.0,545991,2011,925672.0,7,1024,closed,5,11.0,0.0,False,False
TCK_00033326,20230430,20230518.0,551468,2015,930331.0,5,1302,closed,3,18.0,0.0,False,False
TCK_00033327,20240204,20240223.0,538422,2004,906176.0,2,1383,closed,5,19.0,0.0,True,False
TCK_00033328,20230414,20230502.0,509567,2011,910575.0,6,1470,closed,3,18.0,0.0,False,False
TCK_00033329,20230919,20230929.0,506865,2010,925513.0,5,1037,closed,3,10.0,0.0,False,False
TCK_00033330,20240719,20240731.0,550764,2004,939340.0,6,1332,closed,7,12.0,0.0,False,False
TCK_00033331,20230214,20230217.0,542142,2024,915788.0,3,1216,closed,2,3.0,0.0,True,False
TCK_00033332,20241123,,525134,2020,919787.0,2,1487,open,3,,,True,False
TCK_00033333,20230515,20230524.0,529114,2023,946712.0,4,1280,closed,3,9.0,0.0,False,True
TCK_00033334,20251026,20251113.0,533428,2015,914553.0,2,1138,closed,3,18.0,0.0,False,False
TCK_00033335,20241001,20241003.0,518172,2011,919089.0,4,1365,closed,3,2.0,1.0,True,True
TCK_00033336,20230128,20230203.0,540558,2004,945721.0,7,1456,closed,2,6.0,0.0,True,False
TCK_00033337,20231204,20231223.0,522709,2013,,7,1089,closed,2,19.0,0.0,False,False
TCK_00033338,20240719,20240805.0,521164,2013,907846.0,7,1121,closed,3,17.0,0.0,False,False
TCK_00033339,20230817,20230825.0,522100,2003,936942.0,3,1477,closed,3,8.0,0.0,False,False
TCK_00033340,20240717,20240728.0,514370,2003,942648.0,3,1409,closed,2,11.0,0.0,False,False
TCK_00033341,20251125,20251210.0,505507,2016,905737.0,5,1354,closed,1,15.0,0.0,False,False
TCK_00033342,20250821,20250906.0,509341,2023,940023.0,4,1162,closed,7,16.0,0.0,False,False
TCK_00033343,20240310,20240330.0,529926,2020,919310.0,6,1044,closed,5,20.0,0.0,False,False
TCK_00033344,20250610,20250619.0,534839,2013,943264.0,6,1157,closed,2,9.0,0.0,False,False
TCK_00033345,20231218,20231224.0,519218,2011,928555.0,7,1043,closed,3,6.0,0.0,False,False
TCK_00033346,20250128,20250215.0,551659,2022,,7,1332,closed,2,18.0,0.0,True,False
TCK_00033347,20240605,20240620.0,532920,2008,,3,1158,closed,7,15.0,0.0,False,False
TCK_00033348,20230112,20230123.0,512315,2003,921425.0,1,1019,closed,3,11.0,0.0,False,True
TCK_00033349,20250521,20250602.0,551115,2003,,5,1364,closed,5,12.0,0.0,False,False
TCK_00033350,20251003,20251023.0,545480,2003,,7,1067,closed,5,20.0,0.0,False,False
TCK_00033351,20250823,20250828.0,511981,2003,905179.0,1,1508,closed,3,5.0,0.0,False,False
TCK_00033352,20250828,20250907.0,531792,2013,,4,1380,closed,3,10.0,0.0,True,True
TCK_00033353,20250815,20250831.0,547642,2013,922347.0,6,1500,closed,2,16.0,0.0,False,False
TCK_00033354,20240202,20240217.0,507751,2003,919664.0,3,1278,closed,3,15.0,0.0,False,True
TCK_00033355,20230719,20230804.0,537021,2022,908241.0,2,1227,closed,5,16.0,0.0,False,True
TCK_00033356,20240308,20240311.0,513694,2013,940060.0,6,1035,closed,3,3.0,1.0,False,False
TCK_00033357,20230227,,531238,2011,929935.0,1,1461,open,5,,,False,True
TCK_00033358,20240712,20240723.0,530503,2003,904261.0,3,1143,closed,5,11.0,0.0,False,True
TCK_00033359,20250211,20250303.0,512917,2003,908884.0,2,1473,closed,5,20.0,0.0,False,True
TCK_00033360,20240616,20240616.0,505233,2008,906586.0,1,1409,closed,3,0.0,1.0,False,True
TCK_00033361,20251013,20251013.0,552889,2006,923141.0,4,1362,closed,3,0.0,1.0,False,True
TCK_00033362,20230809,20230829.0,534334,2004,939237.0,3,1242,closed,3,20.0,0.0,False,True
TCK_00033363,20241005,20241019.0,549870,2015,,7,1381,closed,5,14.0,0.0,False,False
TCK_00033364,20240902,20240919.0,534219,2006,939304.0,1,1283,closed,5,17.0,0.0,False,False
TCK_00033365,20230217,20230305.0,554048,2010,,7,1188,closed,1,16.0,0.0,False,False
TCK_00033366,20250225,,533886,2019,,6,1447,open,2,,,False,True
TCK_00033367,20240125,20240211.0,538727,2020,940311.0,7,1468,closed,5,17.0,0.0,False,False
TCK_00033368,20251227,20260104.0,522003,2022,913344.0,7,1301,closed,3,8.0,0.0,False,False
TCK_00033369,20240716,,552634,2003,,3,1141,open,2,,,False,False
TCK_00033370,20250530,20250619.0,541970,2013,945985.0,2,1147,closed,2,20.0,0.0,False,False
TCK_00033371,20231102,20231119.0,551491,2023,914153.0,5,1274,closed,2,17.0,0.0,False,False
TCK_00033372,20250928,20251005.0,523117,2015,906104.0,6,1343,closed,3,7.0,0.0,True,False
TCK_00033373,20250831,20250912.0,543702,2014,,1,1516,closed,1,12.0,0.0,True,False
TCK_00033374,20230918,,501336,2011,938829.0,4,1164,open,2,,,False,False
TCK_00033375,20250812,20250826.0,552883,2021,925690.0,2,1317,closed,5,14.0,0.0,False,True
TCK_00033376,20250728,20250811.0,516243,2013,,4,1308,closed,3,14.0,0.0,False,False
TCK_00033377,20240913,20240923.0,545506,2014,,5,1413,closed,3,10.0,0.0,False,False
TCK_00033378,20230519,20230601.0,508084,2006,923681.0,6,1077,closed,7,13.0,0.0,False,False
TCK_00033379,20240725,20240814.0,549142,2017,,5,1391,closed,3,20.0,0.0,False,False
TCK_00033380,20251227,20251231.0,520880,2019,,4,1129,closed,3,4.0,0.0,False,False
TCK_00033381,20240305,20240318.0,552147,2018,901985.0,4,1119,closed,5,13.0,0.0,False,False
TCK_00033382,20230319,,557968,2003,,2,1037,open,3,,,False,False
TCK_00033383,20250910,20250916.0,524012,2006,,2,1319,closed,5,6.0,0.0,False,True
TCK_00033384,20250517,20250604.0,517895,2003,902366.0,4,1101,closed,3,18.0,0.0,False,False
TCK_00033385,20250503,20250509.0,504420,2007,903641.0,3,1220,closed,2,6.0,0.0,False,True
TCK_00033386,20231225,20240107.0,536466,2005,937854.0,3,1283,closed,5,13.0,0.0,False,False
TCK_00033387,20250713,,540458,2011,,4,1182,open,7,,,False,False
TCK_00033388,20250608,20250609.0,512531,2006,942866.0,3,1499,closed,2,1.0,1.0,False,False
TCK_00033389,20251007,20251015.0,554113,2003,925238.0,4,1320,closed,5,8.0,0.0,False,False
TCK_00033390,20230406,20230409.0,516444,2006,,2,1052,closed,3,3.0,1.0,False,True
TCK_00033391,20250824,20250904.0,518080,2015,,6,1224,closed,3,11.0,0.0,False,True
TCK_00033392,20240730,20240819.0,527184,2001,928581.0,1,1162,closed,5,20.0,0.0,False,False
TCK_00033393,20231227,20231230.0,500930,2014,913936.0,5,1382,closed,5,3.0,1.0,False,False
TCK_00033394,20241231,20250120.0,521195,2011,911404.0,2,1241,closed,3,20.0,0.0,True,False
TCK_00033395,20250427,,537913,2003,,4,1379,escalated,1,,,False,True
TCK_00033396,20251126,20251216.0,508681,2004,921283.0,1,1140,closed,2,20.0,0.0,False,False
TCK_00033397,20250430,20250520.0,517285,2017,909786.0,2,1320,closed,3,20.0,0.0,False,False
TCK_00033398,20240817,20240823.0,535417,2017,942843.0,3,1272,closed,2,6.0,0.0,False,True
TCK_00033399,20231030,20231103.0,550438,2021,901396.0,2,1466,closed,2,4.0,0.0,False,False
TCK_00033400,20250509,20250509.0,502446,2013,926798.0,7,1178,closed,5,0.0,1.0,True,False
TCK_00033401,20230111,20230111.0,511004,2013,936672.0,5,1269,closed,7,0.0,1.0,False,False
TCK_00033402,20230512,20230521.0,506768,2010,900230.0,4,1343,closed,7,9.0,0.0,False,False
TCK_00033403,20251122,,538605,2012,935263.0,6,1495,escalated,5,,,False,False
TCK_00033404,20230523,,511428,2005,918376.0,1,1438,open,2,,,True,False
TCK_00033405,20251124,20251211.0,532481,2010,945076.0,6,1283,closed,7,17.0,0.0,False,False
TCK_00033406,20230816,,506695,2014,,1,1519,open,3,,,False,True
TCK_00033407,20250622,20250709.0,506839,2018,945602.0,1,1044,closed,5,17.0,0.0,False,False
TCK_00033408,20250908,20250912.0,537494,2023,,2,1261,closed,5,4.0,1.0,False,False
TCK_00033409,20230831,20230912.0,542053,2008,943679.0,1,1416,closed,3,12.0,0.0,False,False
TCK_00033410,20250217,20250221.0,535176,2021,908852.0,1,1085,closed,3,4.0,0.0,False,False
TCK_00033411,20251107,20251112.0,522555,2007,938912.0,7,1320,closed,2,5.0,0.0,False,False
TCK_00033412,20241213,,532930,2023,,7,1145,open,5,,,False,False
TCK_00033413,20251204,,540314,2010,909692.0,7,1149,open,3,,,False,False
TCK_00033414,20230925,20230927.0,538070,2015,908337.0,6,1202,closed,5,2.0,1.0,False,False
TCK_00033415,20250509,20250524.0,518901,2001,926995.0,7,1284,closed,5,15.0,0.0,False,False
TCK_00033416,20240603,20240610.0,533615,2024,938740.0,5,1464,closed,5,7.0,0.0,False,False
TCK_00033417,20240516,20240516.0,506382,2007,933462.0,4,1089,closed,2,0.0,1.0,True,True
TCK_00033418,20240916,20240919.0,501195,2009,943325.0,6,1126,closed,5,3.0,1.0,False,True
TCK_00033419,20240322,20240411.0,538295,2003,941066.0,5,1307,closed,2,20.0,0.0,True,False
TCK_00033420,20230317,20230324.0,535906,2009,,7,1389,closed,5,7.0,0.0,False,False
TCK_00033421,20230622,,545416,2008,923763.0,3,1357,escalated,3,,,False,False
TCK_00033422,20240314,20240317.0,527993,2008,936954.0,5,1230,closed,3,3.0,1.0,False,False
TCK_00033423,20240916,,523801,2019,929755.0,2,1228,open,5,,,False,True
TCK_00033424,20231003,,502192,2001,,3,1055,open,3,,,False,False
TCK_00033425,20250625,,524021,2017,,1,1009,open,7,,,True,False
TCK_00033426,20250124,20250207.0,545323,2007,902964.0,4,1414,closed,5,14.0,0.0,False,False
TCK_00033427,20250907,20250918.0,555233,2022,924223.0,2,1363,closed,3,11.0,0.0,False,False
TCK_00033428,20230123,20230207.0,543255,2011,924554.0,7,1319,closed,3,15.0,0.0,True,False
TCK_00033429,20230612,20230701.0,543581,2006,,3,1188,closed,3,19.0,0.0,False,False
TCK_00033430,20250709,20250720.0,511007,2016,929062.0,5,1145,closed,3,11.0,0.0,False,False
TCK_00033431,20230427,20230506.0,522178,2007,931937.0,2,1209,closed,5,9.0,0.0,False,True
TCK_00033432,20230605,20230609.0,516250,2007,940860.0,2,1147,closed,3,4.0,0.0,True,True
TCK_00033433,20250813,20250826.0,503122,2022,925271.0,5,1098,closed,5,13.0,0.0,True,False
TCK_00033434,20251217,20251223.0,549695,2010,,7,1351,closed,5,6.0,0.0,False,False
TCK_00033435,20250722,,544378,2012,921223.0,1,1019,escalated,7,,,False,True
TCK_00033436,20230130,20230215.0,520889,2007,,6,1326,closed,1,16.0,0.0,False,False
TCK_00033437,20230827,20230910.0,536828,2015,909673.0,2,1342,closed,3,14.0,0.0,False,True
TCK_00033438,20231022,20231026.0,512541,2008,906358.0,3,1381,closed,3,4.0,0.0,False,True
TCK_00033439,20250405,,537558,2018,906496.0,4,1378,open,3,,,False,True
TCK_00033440,20250702,,539738,2015,912603.0,6,1359,open,3,,,False,True
TCK_00033441,20250214,20250214.0,551945,2014,,6,1435,closed,2,0.0,1.0,False,True
TCK_00033442,20230122,20230210.0,538079,2019,,2,1361,closed,3,19.0,0.0,True,False
TCK_00033443,20241026,20241109.0,511801,2017,941162.0,5,1053,closed,3,14.0,0.0,True,False
TCK_00033444,20240906,20240926.0,510073,2022,917470.0,3,1027,closed,2,20.0,0.0,False,True
TCK_00033445,20241216,20250101.0,545133,2009,939608.0,3,1458,closed,7,16.0,0.0,False,True
TCK_00033446,20230613,20230630.0,535348,2002,,7,1349,closed,3,17.0,0.0,False,False
TCK_00033447,20241010,20241021.0,522086,2016,904808.0,7,1359,closed,3,11.0,0.0,True,False
TCK_00033448,20240701,20240713.0,508546,2017,,3,1405,closed,7,12.0,0.0,False,False
TCK_00033449,20231025,,546906,2005,,2,1130,open,2,,,True,True
TCK_00033450,20230222,20230307.0,545359,2006,920868.0,5,1440,closed,5,13.0,0.0,False,False
TCK_00033451,20230910,20230921.0,531783,2024,906013.0,5,1200,closed,1,11.0,0.0,False,False
TCK_00033452,20230921,20231002.0,521788,2013,917899.0,6,1360,closed,7,11.0,0.0,False,False
TCK_00033453,20230129,20230204.0,528973,2014,940945.0,4,1104,closed,7,6.0,1.0,False,False
TCK_00033454,20250430,20250520.0,535045,2023,,1,1217,closed,3,20.0,0.0,False,False
TCK_00033455,20231026,20231102.0,505489,2019,925565.0,4,1004,closed,5,7.0,0.0,True,False
TCK_00033456,20240219,20240220.0,537396,2017,,4,1381,closed,5,1.0,1.0,False,True
TCK_00033457,20250327,20250402.0,554825,2012,901279.0,3,1047,closed,5,6.0,0.0,False,True
TCK_00033458,20240802,20240821.0,518583,2017,927806.0,6,1023,closed,3,19.0,0.0,False,False
TCK_00033459,20250518,,537060,2004,930106.0,6,1512,open,3,,,False,False
TCK_00033460,20240304,20240316.0,548830,2019,913700.0,1,1421,closed,3,12.0,0.0,False,False
TCK_00033461,20241021,,502149,2013,912850.0,7,1224,open,1,,,False,False
TCK_00033462,20230921,20231007.0,532800,2024,925496.0,7,1427,closed,5,16.0,0.0,False,False
TCK_00033463,20250923,20251001.0,540033,2013,911199.0,3,1068,closed,5,8.0,0.0,False,False
TCK_00033464,20241228,20250108.0,547775,2020,905351.0,1,1287,closed,2,11.0,0.0,False,False
TCK_00033465,20250520,20250530.0,512621,2019,906879.0,4,1501,closed,2,10.0,0.0,False,True
TCK_00033466,20230719,20230727.0,536682,2007,943955.0,2,1511,closed,1,8.0,0.0,False,False
TCK_00033467,20250725,20250808.0,515915,2010,915454.0,2,1289,closed,3,14.0,0.0,True,False
TCK_00033468,20241030,20241102.0,551978,2023,915142.0,3,1380,closed,5,3.0,1.0,False,False
TCK_00033469,20250629,20250716.0,555790,2016,906405.0,6,1467,closed,5,17.0,0.0,False,True
TCK_00033470,20231102,20231103.0,509423,2003,912925.0,6,1410,closed,3,1.0,1.0,False,False
TCK_00033471,20250417,20250427.0,511919,2011,930245.0,3,1068,closed,5,10.0,0.0,False,False
TCK_00033472,20250920,20250928.0,516243,2015,,3,1308,closed,2,8.0,0.0,False,True
TCK_00033473,20241023,20241026.0,521493,2007,938998.0,7,1465,closed,3,3.0,1.0,False,False
TCK_00033474,20240603,20240623.0,512924,2022,904587.0,7,1070,closed,3,20.0,0.0,False,False
TCK_00033475,20230410,20230426.0,503014,2008,946255.0,5,1017,closed,3,16.0,0.0,False,False
TCK_00033476,20241216,20241227.0,541974,2009,916215.0,4,1224,closed,7,11.0,0.0,False,False
TCK_00033477,20251026,20251108.0,559677,2005,904512.0,3,1366,closed,3,13.0,0.0,True,False
TCK_00033478,20250506,20250512.0,513751,2021,932169.0,3,1323,closed,2,6.0,0.0,False,False
TCK_00033479,20240701,20240709.0,524843,2008,,5,1419,closed,5,8.0,0.0,False,False
TCK_00033480,20250613,20250630.0,526793,2011,906476.0,3,1037,closed,5,17.0,0.0,True,False
TCK_00033481,20251120,20251204.0,549002,2009,,5,1243,closed,3,14.0,0.0,False,False
TCK_00033482,20231214,20231221.0,555305,2004,912554.0,3,1426,closed,3,7.0,0.0,False,False
TCK_00033483,20251102,20251110.0,538312,2005,909426.0,1,1035,closed,3,8.0,0.0,False,False
TCK_00033484,20250110,,509521,2023,923129.0,3,1140,open,2,,,False,False
TCK_00033485,20231004,20231024.0,551064,2011,,6,1027,closed,1,20.0,0.0,False,True
TCK_00033486,20251029,20251111.0,533192,2020,906353.0,3,1448,closed,5,13.0,0.0,True,False
TCK_00033487,20240220,,503385,2009,915912.0,3,1351,open,3,,,False,False
TCK_00033488,20240614,20240625.0,516941,2022,943792.0,7,1376,closed,3,11.0,0.0,False,False
TCK_00033489,20251122,20251130.0,538527,2003,,6,1084,closed,3,8.0,0.0,False,False
TCK_00033490,20240813,20240818.0,559700,2020,926537.0,3,1019,closed,3,5.0,0.0,False,True
TCK_00033491,20241211,20241218.0,500739,2017,933597.0,3,1004,closed,3,7.0,0.0,False,False
TCK_00033492,20231218,20231231.0,556083,2022,,1,1485,closed,1,13.0,0.0,False,True
TCK_00033493,20230807,20230824.0,543986,2006,939024.0,4,1164,closed,3,17.0,0.0,False,False
TCK_00033494,20250906,20250907.0,530030,2005,917107.0,5,1332,closed,5,1.0,1.0,False,False
TCK_00033495,20230907,20230911.0,522620,2019,934771.0,6,1151,closed,7,4.0,1.0,False,True
TCK_00033496,20230621,20230625.0,533554,2017,910853.0,6,1337,closed,2,4.0,0.0,False,False
TCK_00033497,20230524,20230527.0,504923,2024,937635.0,2,1121,closed,5,3.0,1.0,False,False
TCK_00033498,20250313,20250318.0,524338,2017,905362.0,7,1141,closed,5,5.0,1.0,False,False
TCK_00033499,20251230,20260110.0,506334,2020,,1,1330,closed,3,11.0,0.0,False,False
TCK_00033500,20230216,,517847,2002,,1,1498,open,2,,,False,True
TCK_00033501,20251009,,511409,2022,943189.0,6,1101,open,2,,,False,True
TCK_00033502,20250223,,511056,2014,,6,1399,open,2,,,True,True
TCK_00033503,20250418,20250423.0,504871,2007,,3,1179,closed,2,5.0,0.0,False,True
TCK_00033504,20240404,20240414.0,515045,2011,903491.0,3,1167,closed,5,10.0,0.0,False,False
TCK_00033505,20231106,20231116.0,538655,2007,909552.0,1,1198,closed,3,10.0,0.0,False,False
TCK_00033506,20230708,20230719.0,538886,2008,948568.0,6,1492,closed,3,11.0,0.0,False,True
TCK_00033507,20240107,,545915,2008,945513.0,6,1043,open,5,,,False,True
TCK_00033508,20241219,,506108,2023,,4,1455,open,5,,,False,False
TCK_00033509,20230616,20230701.0,518455,2004,941863.0,4,1014,closed,2,15.0,0.0,False,False
TCK_00033510,20240202,20240210.0,533329,2009,911096.0,2,1103,closed,3,8.0,0.0,False,False
TCK_00033511,20230317,,554140,2018,,4,1199,escalated,7,,,False,True
TCK_00033512,20250601,20250616.0,533864,2008,,4,1228,closed,7,15.0,0.0,False,False
TCK_00033513,20230405,,558589,2003,908402.0,7,1149,open,5,,,True,False
TCK_00033514,20241010,20241014.0,519540,2021,933946.0,3,1359,closed,3,4.0,0.0,False,True
TCK_00033515,20230523,20230610.0,513541,2014,922854.0,1,1296,closed,5,18.0,0.0,False,True
TCK_00033516,20231105,20231105.0,521885,2002,929409.0,3,1028,closed,3,0.0,1.0,False,False
TCK_00033517,20230415,20230419.0,541780,2006,918930.0,3,1090,closed,1,4.0,0.0,False,False
TCK_00033518,20240328,,548976,2020,918955.0,2,1245,open,3,,,False,False
TCK_00033519,20241001,,519136,2004,928092.0,6,1318,open,1,,,False,False
TCK_00033520,20240213,20240215.0,504179,2020,925903.0,6,1515,closed,5,2.0,1.0,False,True
TCK_00033521,20230714,20230722.0,511336,2006,925458.0,5,1243,closed,2,8.0,0.0,False,False
TCK_00033522,20250809,20250827.0,520018,2004,936533.0,2,1206,closed,5,18.0,0.0,False,False
TCK_00033523,20241204,,528096,2012,922647.0,7,1500,open,5,,,False,False
TCK_00033524,20250506,20250526.0,516468,2021,908606.0,5,1010,closed,1,20.0,0.0,False,False
TCK_00033525,20250310,20250323.0,538676,2012,935531.0,2,1384,closed,5,13.0,0.0,False,False
TCK_00033526,20231014,20231017.0,522846,2007,,6,1412,closed,2,3.0,0.0,False,False
TCK_00033527,20250320,20250403.0,540464,2019,943220.0,1,1103,closed,3,14.0,0.0,False,False
TCK_00033528,20240708,,541875,2004,,5,1336,escalated,2,,,False,False
TCK_00033529,20241210,20241217.0,531496,2006,903800.0,6,1392,closed,5,7.0,0.0,False,True
TCK_00033530,20240430,20240510.0,533751,2017,927010.0,5,1456,closed,5,10.0,0.0,True,False
TCK_00033531,20240227,20240316.0,512183,2003,,4,1451,closed,3,18.0,0.0,False,False
TCK_00033532,20240417,20240429.0,546705,2003,,1,1344,closed,5,12.0,0.0,False,True
TCK_00033533,20240808,20240826.0,550129,2014,928734.0,1,1313,closed,3,18.0,0.0,False,True
TCK_00033534,20231206,20231206.0,540460,2006,931485.0,6,1347,closed,3,0.0,1.0,False,False
TCK_00033535,20241030,,542677,2002,,6,1121,open,7,,,False,False
TCK_00033536,20241003,20241009.0,542611,2013,930379.0,6,1302,closed,3,6.0,0.0,False,False
TCK_00033537,20231019,20231101.0,552306,2024,920940.0,7,1493,closed,3,13.0,0.0,False,False
TCK_00033538,20230430,20230501.0,540177,2020,921209.0,5,1092,closed,7,1.0,1.0,False,False
TCK_00033539,20230222,20230222.0,504691,2014,,2,1294,closed,2,0.0,1.0,False,False
TCK_00033540,20240428,20240502.0,550328,2016,933842.0,3,1337,closed,5,4.0,1.0,False,True
TCK_00033541,20230329,20230405.0,528263,2003,920715.0,5,1284,closed,5,7.0,0.0,False,False
TCK_00033542,20230913,20230924.0,526114,2001,938452.0,5,1045,closed,1,11.0,0.0,True,False
TCK_00033543,20250323,20250402.0,558662,2013,922391.0,2,1361,closed,7,10.0,0.0,False,True
TCK_00033544,20230722,20230803.0,506970,2023,924279.0,3,1140,closed,2,12.0,0.0,False,False
TCK_00033545,20240327,20240415.0,513395,2002,908128.0,7,1415,closed,2,19.0,0.0,False,False
TCK_00033546,20231111,20231111.0,541875,2011,,2,1336,closed,3,0.0,1.0,False,False
TCK_00033547,20240201,20240209.0,502435,2011,,3,1482,closed,7,8.0,0.0,False,False
TCK_00033548,20250720,,516331,2014,925371.0,2,1163,open,3,,,False,False
TCK_00033549,20240630,20240718.0,525005,2010,,5,1030,closed,5,18.0,0.0,False,False
TCK_00033550,20241219,,515684,2013,902152.0,5,1170,open,7,,,False,False
TCK_00033551,20240205,20240209.0,552747,2018,914028.0,2,1242,closed,1,4.0,0.0,False,False
TCK_00033552,20240502,,551256,2021,943265.0,7,1100,open,2,,,False,False
TCK_00033553,20230605,20230622.0,530373,2014,922407.0,3,1109,closed,3,17.0,0.0,False,True
TCK_00033554,20240520,20240608.0,509980,2016,,2,1414,closed,2,19.0,0.0,True,False
TCK_00033555,20250325,,527063,2003,,7,1362,escalated,5,,,False,False
TCK_00033556,20250726,20250807.0,534007,2021,944257.0,7,1413,closed,1,12.0,0.0,False,False
TCK_00033557,20231225,20231225.0,547555,2011,,3,1302,closed,1,0.0,1.0,False,False
TCK_00033558,20240316,20240327.0,523730,2005,940115.0,2,1261,closed,3,11.0,0.0,False,True
TCK_00033559,20251202,,512678,2013,,5,1293,open,2,,,False,False
TCK_00033560,20251027,,553363,2013,903799.0,4,1021,open,3,,,False,False
TCK_00033561,20240201,20240209.0,536760,2001,927819.0,6,1164,closed,2,8.0,0.0,False,False
TCK_00033562,20230516,20230603.0,547211,2013,919440.0,7,1463,closed,2,18.0,0.0,False,False
TCK_00033563,20230510,,507720,2010,903692.0,6,1036,open,3,,,False,True
TCK_00033564,20241024,20241024.0,505135,2023,,4,1215,closed,2,0.0,1.0,False,True
TCK_00033565,20230907,20230909.0,509272,2021,,3,1491,closed,7,2.0,1.0,False,False
TCK_00033566,20230420,,514184,2016,,2,1019,open,3,,,True,False
TCK_00033567,20230206,20230221.0,523449,2011,946337.0,1,1152,closed,5,15.0,0.0,False,False
TCK_00033568,20240915,,550408,2010,911273.0,6,1213,open,3,,,False,False
TCK_00033569,20240108,20240123.0,534653,2023,920466.0,4,1110,closed,3,15.0,0.0,True,False
TCK_00033570,20250220,20250227.0,520901,2010,902639.0,4,1163,closed,3,7.0,0.0,False,False
TCK_00033571,20230408,20230420.0,500291,2020,928204.0,5,1112,closed,5,12.0,0.0,False,False
TCK_00033572,20240919,,546467,2018,932008.0,1,1387,escalated,7,,,False,False
TCK_00033573,20240129,,523738,2015,934708.0,6,1064,escalated,3,,,False,False
TCK_00033574,20231011,20231013.0,538550,2009,907875.0,5,1353,closed,5,2.0,1.0,False,False
TCK_00033575,20230410,20230410.0,513651,2003,,4,1288,closed,2,0.0,1.0,False,False
TCK_00033576,20251007,20251018.0,543189,2007,908258.0,7,1263,closed,3,11.0,0.0,False,False
TCK_00033577,20231017,20231021.0,525127,2008,,7,1222,closed,2,4.0,0.0,False,False
TCK_00033578,20250815,,557972,2003,,1,1144,open,3,,,False,True
TCK_00033579,20230713,20230731.0,508425,2012,907814.0,5,1019,closed,2,18.0,0.0,False,False
TCK_00033580,20230703,20230711.0,545840,2019,,3,1509,closed,7,8.0,0.0,False,False
TCK_00033581,20251121,20251122.0,523721,2001,925032.0,7,1447,closed,2,1.0,1.0,False,False
TCK_00033582,20230724,20230727.0,503569,2015,920160.0,1,1299,closed,3,3.0,1.0,False,True
TCK_00033583,20241112,20241129.0,511099,2013,904252.0,6,1258,closed,5,17.0,0.0,False,False
TCK_00033584,20250217,20250220.0,507695,2003,,2,1507,closed,3,3.0,1.0,False,True
TCK_00033585,20250321,20250409.0,536070,2014,900755.0,5,1464,closed,5,19.0,0.0,False,False
TCK_00033586,20251121,20251129.0,504329,2016,906151.0,1,1318,closed,3,8.0,0.0,True,False
TCK_00033587,20240917,20240925.0,526463,2008,934856.0,4,1449,closed,1,8.0,0.0,False,True
TCK_00033588,20231219,20231231.0,541094,2016,934585.0,1,1357,closed,3,12.0,0.0,False,False
TCK_00033589,20230824,20230824.0,552981,2012,945785.0,1,1313,closed,7,0.0,1.0,True,True
TCK_00033590,20241115,20241122.0,529238,2019,913116.0,4,1406,closed,3,7.0,0.0,True,True
TCK_00033591,20250405,20250407.0,556933,2012,,4,1242,closed,5,2.0,1.0,False,False
TCK_00033592,20251124,20251129.0,551458,2010,,5,1321,closed,3,5.0,0.0,False,False
TCK_00033593,20250424,20250426.0,507010,2020,933330.0,1,1033,closed,3,2.0,1.0,False,True
TCK_00033594,20250124,20250211.0,545627,2020,913569.0,3,1451,closed,2,18.0,0.0,False,False
TCK_00033595,20230130,20230211.0,554647,2014,942768.0,6,1382,closed,3,12.0,0.0,True,False
TCK_00033596,20251211,20251211.0,546398,2007,,1,1366,closed,5,0.0,1.0,False,False
TCK_00033597,20231121,20231202.0,527646,2003,,5,1524,closed,3,11.0,0.0,False,False
TCK_00033598,20231102,20231110.0,541485,2015,904132.0,3,1066,closed,7,8.0,0.0,False,False
TCK_00033599,20250902,20250911.0,552183,2012,927486.0,2,1268,closed,5,9.0,0.0,False,True
TCK_00033600,20231220,20240107.0,552265,2023,933947.0,6,1154,closed,1,18.0,0.0,False,False
TCK_00033601,20250320,20250330.0,519896,2004,918904.0,5,1200,closed,5,10.0,0.0,False,False
TCK_00033602,20240225,20240302.0,540943,2014,929385.0,7,1408,closed,5,6.0,0.0,False,False
TCK_00033603,20240305,20240322.0,511719,2018,908158.0,5,1202,closed,1,17.0,0.0,True,False
TCK_00033604,20240416,20240429.0,514285,2002,921584.0,4,1072,closed,5,13.0,0.0,False,True
TCK_00033605,20240703,,502437,2012,906946.0,7,1140,escalated,5,,,False,False
TCK_00033606,20250511,20250523.0,555127,2021,902213.0,2,1483,closed,2,12.0,0.0,True,False
